category,product_url,title,publisher,authors,description,image_urls,image_paths,classified
AYT Soru Bankası,https://www.kitapsec.com/Products/Kimya-Adasi-AYT-Kimya-Soru-Bankasi-KR-Akademi-906881.html,Kimya Adası AYT Kimya Soru Bankası KR Akademi,KR Akademi Yayınları,Murat Namlı,"Kimya Adası, TYT Kimya, Video Ders Kitabı, KR Akademi Yayınları, Murat Namlı, 9786255599292",https://cdn.kitapsec.com/image/urun/2024/11/12/1731403832.jpg,dtyResimler\Kimya-Adasi-AYT-Kimya-Soru-Bankasi-KR-Akademi-906881.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/Koz-Serisi-Ayt-Biyoloji-Soru-Bankasi-Eis-Yayinlari-799140.html,Koz Serisi Ayt Biyoloji Soru Bankası Eis Yayınları,EİS Yayınları,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2023/08/30/1693385540.png,dtyResimler\Koz-Serisi-Ayt-Biyoloji-Soru-Bankasi-Eis-Yayinlari-799140.html_1.png,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/Koz-Serisi-Kimya-Tyt-Soru-Bankasi-Eis-Yayinlari-570616.html,Koz Serisi Kimya Tyt Soru Bankası Eis Yayınları,EİS Yayınları,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2023/08/30/1693383038.png,dtyResimler\Koz-Serisi-Kimya-Tyt-Soru-Bankasi-Eis-Yayinlari-570616.html_1.png,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/Limit-Matematik-Fasikulleri-Baris-Yayinlari-895630.html,Limit Matematik Fasikülleri Barış Yayınları,Barış Yayınları,Barış Çelenk,"AYT Matematik, Trigonometri, Limit, Türev, İntegral, Konu Denemeleri, Barış Yayınları, 9786259793979, Barış Çelenk",https://cdn.kitapsec.com/image/urun/2024/09/19/1726746773.jpg,dtyResimler\Limit-Matematik-Fasikulleri-Baris-Yayinlari-895630.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Limit-Turev-Integral-Evrensel-Iletisim-Yayinlari-336230.html,Limit Türev İntegral Evrensel İletişim Yayınları,Evrensel İletişim Yayınları,Doğan Kaya,"TYT AYT Üçgenler Fasikülü, Evrensel İletişim Yayınları, 9786257153430",https://cdn.kitapsec.com/image/urun/2018/12/01/1543652231.jpg,dtyResimler\Limit-Turev-Integral-Evrensel-Iletisim-Yayinlari-336230.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Matematik-Fasikulleri-Fonksiyonlar-Baris-Yayinlari-860525.html,Matematik Fasikülleri Fonksiyonlar Barış Yayınları,Barış Yayınları,Barış Çelenk,"AYT Matematik, Trigonometri, Limit, Türev, İntegral, Konu Denemeleri, Barış Yayınları, 9786259793979, Barış Çelenk",https://cdn.kitapsec.com/image/urun/2023/12/20/1703078774.jpg,dtyResimler\Matematik-Fasikulleri-Fonksiyonlar-Baris-Yayinlari-860525.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Matematik-Limit-ve-Sureklilik-Turev-Integral-Soru-Bankasi-Pegem-Akademi-Yayincilik-838674.html,Matematik Limit ve Süreklilik Türev-İntegral Soru Bankası Pegem Akademi Yayıncılık,Pegem Yayınları,Pegem Komisyon,"2025, GYS, CTE, Adalet Bakanlığı, Ceza ve Tevkifevleri Genel Müdürlüğü, Personeli İçin Hazırlık, Konu Anlatımlı, Soru Bankası, Pegem Yayınları, 9786256140257",https://cdn.kitapsec.com/image/urun/2023/09/01/1693550686.jpg,dtyResimler\Matematik-Limit-ve-Sureklilik-Turev-Integral-Soru-Bankasi-Pegem-Akademi-Yayincilik-838674.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Matematik-Modulleri-Integral-Ve-Uygulamalari-ArtiNet-Yayinlari-280038.html,Matematik Modülleri İntegral Ve Uygulamaları ArtıNet Yayınları,Artınet Yayınları Kampanyalı,Mehmet Karacan,Matematik Modülleri İntegral Ve Uygulamaları ArtıNet Yayınları | 9786058192324,https://cdn.kitapsec.com/image/urun/2018/02/14/b1518618362.gif,dtyResimler\Matematik-Modulleri-Integral-Ve-Uygulamalari-ArtiNet-Yayinlari-280038.html_1.gif,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Merhaba-AYT-Matematik-Soru-Bankasi-Senol-Hoca-903161.html,Merhaba AYT Matematik Soru Bankası Şenol Hoca,Şenol Hoca Yayınları,Şenol Hoca,"Şenol Hoca Geometriye, İlk Adım, Arı Yayıncılık, 9786256244634",https://cdn.kitapsec.com/image/urun/2024/10/24/1729762313.jpg,dtyResimler\Merhaba-AYT-Matematik-Soru-Bankasi-Senol-Hoca-903161.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Mikro-AYT-Matematik-Soru-Bankasi-Orijinal-Yayinlari-863462.html,Mikro AYT Matematik Soru Bankası Orijinal Yayınları,Orijinal Yayınları,Orijinal Komisyon,"AYT Analitik Geometri, Konu Anlatımlı, Orijinal Yayınları, 9786256531154",https://cdn.kitapsec.com/image/urun/2024/01/15/1705303239.jpg,dtyResimler\Mikro-AYT-Matematik-Soru-Bankasi-Orijinal-Yayinlari-863462.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Model-Geometri-Soru-Havuzu-Seti-4-Kitap-Set-Gur-Yayinlari-368181.html,Model Geometri Soru Havuzu Seti 4 Kitap Set Gür Yayınları,Gür Yayınları,Güray Küçük,"12. Sınıf, Binom, Matematik Seti, Gür Yayınları, 
Güray Küçük, 9786258247121",https://cdn.kitapsec.com/image/urun/2019/06/22/1561201904.jpg,dtyResimler\Model-Geometri-Soru-Havuzu-Seti-4-Kitap-Set-Gur-Yayinlari-368181.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/Modern-Fizik-Apotemi-Yayinlari-328487.html,Modern Fizik Apotemi Yayınları,Apotemi Yayınları,Cehdi Akkuş,"AYT Fizik, 25 li Deneme, Apotemi Yayınları, 9786256648142, Cehdi Akkuş",https://cdn.kitapsec.com/image/urun/2022/10/15/1665831595.jpg,dtyResimler\Modern-Fizik-Apotemi-Yayinlari-328487.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/Moz-Akademi-AYT-Matematik-1-Kitap-Tamami-Cozumlu-Soru-Bankasi-Alan-Yayinlari-900284.html,Moz Akademi AYT Matematik 1. Kitap Tamamı Çözümlü Soru Bankası Alan Yayınları,Alan Yayınları,Mahsum Öztürk,"AYT Permütasyon, Kombinasyon, Binom, Olasılık, Konu Anlatımlı, Soru Fasikülü, Acil Yayınları, Mahsum Öztürk, Asuman Kalender Bozkurt, 9786257134750",https://cdn.kitapsec.com/image/urun/2024/10/11/1728637557.jpg,dtyResimler\Moz-Akademi-AYT-Matematik-1-Kitap-Tamami-Cozumlu-Soru-Bankasi-Alan-Yayinlari-900284.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Moz-Akademi-AYT-Matematik-2-Kitap-Tamami-Cozumlu-Soru-Bankasi-Alan-Yayinlari-915574.html,Moz Akademi AYT Matematik 2. Kitap Tamamı Çözümlü Soru Bankası Alan Yayınları,Alan Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2025/03/13/1741859745.jpg,dtyResimler\Moz-Akademi-AYT-Matematik-2-Kitap-Tamami-Cozumlu-Soru-Bankasi-Alan-Yayinlari-915574.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Ogreten-Geometri-Soru-Havuzu-Seti-Gur-Yayinlari-384840.html,Öğreten Geometri Soru Havuzu Seti Gür Yayınları,Gür Yayınları,Güray Küçük,"12. Sınıf, Binom, Matematik Seti, Gür Yayınları, 
Güray Küçük, 9786258247121",https://cdn.kitapsec.com/image/urun/2019/10/10/1570719473.jpg,dtyResimler\Ogreten-Geometri-Soru-Havuzu-Seti-Gur-Yayinlari-384840.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/Organik-Kimya-Konu-Ozetli-Soru-Bankasi-Aydin-Yayinlari-245898.html,Organik Kimya Konu Özetli Soru Bankası Aydın Yayınları,Aydın Yayınları,Ali Dinçsönmez,"TYT Kimya, Konu Özetli, Tamamı Video Çözümlü, Soru Bankası ve 7x7 Deneme, Tamamı YouTube Anlatımlı, Aydın Yayınları, 2605, 9786050694581, 6574448800460, Ali Dinçsönmez, Zafer Danyıldız",https://cdn.kitapsec.com/image/urun/2023/04/03/1680515425.jpg,dtyResimler\Organik-Kimya-Konu-Ozetli-Soru-Bankasi-Aydin-Yayinlari-245898.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/Origami-AYT-Edebiyat-Soru-Bankasi-Tammat-Yayincilik-894882.html,Origami AYT Edebiyat Soru Bankası Tammat Yayıncılık,Tammat Yayıncılık,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2024/09/16/a1726471062.jpg,dtyResimler\Origami-AYT-Edebiyat-Soru-Bankasi-Tammat-Yayincilik-894882.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/Origami-AYT-Fizik-Soru-Bankasi-Tammat-Yayincilik-894883.html,Origami AYT Fizik Soru Bankası Tammat Yayıncılık,Tammat Yayıncılık,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2024/09/16/a1726471314.jpg,dtyResimler\Origami-AYT-Fizik-Soru-Bankasi-Tammat-Yayincilik-894883.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/Origami-AYT-Kimya-Soru-Bankasi-Tammat-Yayincilik-894884.html,Origami AYT Kimya Soru Bankası Tammat Yayıncılık,Tammat Yayıncılık,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2024/09/16/a1726471532.jpg,dtyResimler\Origami-AYT-Kimya-Soru-Bankasi-Tammat-Yayincilik-894884.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/Origami-AYT-Matematik-Soru-Bankasi-Tammat-Yayincilik-894880.html,Origami AYT Matematik Soru Bankası Tammat Yayıncılık,Tammat Yayıncılık,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2024/09/16/a1726470832.jpg,dtyResimler\Origami-AYT-Matematik-Soru-Bankasi-Tammat-Yayincilik-894880.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Polinom-Sifir-Polinomum-Sifir-Diyenlere-Karekok-Yayinlari-863625.html,Polinom Sıfır Polinomum Sıfır Diyenlere Karekök Yayınları,Karekök Yayınları,Karekök Komisyon,"5.Sınıf, İngilizce, Soru Bankası, Karekök Yayıncılık, Adem Özen, Ayhan Güneş, 9786057711304",https://cdn.kitapsec.com/image/urun/2024/01/16/1705402888.jpg,dtyResimler\Polinom-Sifir-Polinomum-Sifir-Diyenlere-Karekok-Yayinlari-863625.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/SML-Hoca-AYT-Matematik-40-Soru-Serisi-Video-Soru-Kitabi-KR-Akademi-Yayinlari-865409.html,SML Hoca AYT Matematik 40 Soru Serisi Video Soru Kitabı KR Akademi Yayınları,KR Akademi Yayınları,İsmail Kocabaş,"SML Matematik, TYT Matematik, 1 Kitap, 3 Kamp, Video Ders Kitabı, Zeduva Yayınları, 9786259686608, İsmail Kocabaş",https://cdn.kitapsec.com/image/urun/2024/02/05/1707118790.jpg,dtyResimler\SML-Hoca-AYT-Matematik-40-Soru-Serisi-Video-Soru-Kitabi-KR-Akademi-Yayinlari-865409.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Sinav-Kalitesinde-AYT-Matematik-Soru-Bankasi-Sinav-Yayinlari-838919.html,Sınav Kalitesinde AYT Matematik Soru Bankası Sınav Yayınları,Sınav Yayınları,Sınav Komisyon,"Sınav Kalitesinde, 4. Sınıf, Tüm Dersler, Konu Anlatımlı, Sınav Yayınları, 9786256193376",https://cdn.kitapsec.com/image/urun/2023/09/02/1693648044.jpg,dtyResimler\Sinav-Kalitesinde-AYT-Matematik-Soru-Bankasi-Sinav-Yayinlari-838919.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Supara-Yayinlari-AYT-Matematik-Soru-Bankasi-891934.html,Supara Yayınları AYT Matematik Soru Bankası,Supara Yayınları,Supara Komisyon,"TYT Matematik, 10 Deneme, Supara Yayınları, 9786258091571",https://cdn.kitapsec.com/image/urun/2024/08/27/a1724768952.jpg,dtyResimler\Supara-Yayinlari-AYT-Matematik-Soru-Bankasi-891934.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Super-AYT-Matematik-Soru-Bankasi-Armada-Yayinlari-777799.html,Süper AYT Matematik Soru Bankası Armada Yayınları,Armada Yayın,Barış Tazecan,"Süper 7, Matematik, Kazanım, Soru Kitabı, Nitelik Yayınları, Barış TAZECAN, Burak MUSLU, 9786052724224",https://cdn.kitapsec.com/image/urun/2022/10/14/1665731264.jpg,dtyResimler\Super-AYT-Matematik-Soru-Bankasi-Armada-Yayinlari-777799.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Super-AYT-Tarih-Yeni-Nesil-Soru-Kitabi-Armada-Yayinlari-835378.html,Süper AYT Tarih Yeni Nesil Soru Kitabı Armada Yayınları,Armada Yayın,Murat Usta,"9.Sınıf, Süper Tarih, Soru Kitabı, Palme Yayınları, MURAT USTA, 9786258266696,",https://cdn.kitapsec.com/image/urun/2023/08/15/1692089310.png,dtyResimler\Super-AYT-Tarih-Yeni-Nesil-Soru-Kitabi-Armada-Yayinlari-835378.html_1.png,Tarih
AYT Soru Bankası,https://www.kitapsec.com/Products/TYT-AYT-DGS-KPSS-ALES-Paragraf-Soru-Bankasi-Aromat-Yayinlari-836262.html,TYT AYT DGS KPSS ALES Paragraf Soru Bankası Aromat Yayınları,Aromat Yayınları,Hulusi Demir,"AYT Türk Dili ve Edebiyatı, 30 Net Model Sorular, Soru Bankası, Aromat Yayınları, Hulusi Demir, 9786259456614",https://cdn.kitapsec.com/image/urun/2023/08/21/1692605845.png,dtyResimler\TYT-AYT-DGS-KPSS-ALES-Paragraf-Soru-Bankasi-Aromat-Yayinlari-836262.html_1.png,Paragraf
AYT Soru Bankası,https://www.kitapsec.com/Products/TYT-AYT-OXI-Biyoloji-Deney-Ve-Arastirma-Sorulari-Oksijen-Yayinlari-794591.html,TYT AYT OXİ Biyoloji Deney Ve Araştırma Soruları Oksijen Yayınları,Oksijen Yayınları,Oksijen Komisyon,"TYT Biyoloji, OXİ, Soru Bankası, Oksijen Yayınları, 9786256350168",https://cdn.kitapsec.com/image/urun/2022/12/12/1670847581.png,dtyResimler\TYT-AYT-OXI-Biyoloji-Deney-Ve-Arastirma-Sorulari-Oksijen-Yayinlari-794591.html_1.png,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/Tr-De-Tek-65-Gunde-Ayt-Edebiyat-Soru-Bankasi-Video-Ders-Notlari-Rustu-Hoca-914741.html,Tr De Tek! 65 Günde Ayt Edebiyat Soru Bankası Video Ders Notları Rüştü Hoca,Rüştü Hoca,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2025/02/26/1740559547.jpg,dtyResimler\Tr-De-Tek-65-Gunde-Ayt-Edebiyat-Soru-Bankasi-Video-Ders-Notlari-Rustu-Hoca-914741.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/Trigonometri-Geometri-Serisi-Fasikulu-Mat2-Yayinlari-907482.html,Trigonometri Geometri Serisi Fasikülü Mat2 Yayınları,Mat2,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2024/11/14/1731590166.jpg,dtyResimler\Trigonometri-Geometri-Serisi-Fasikulu-Mat2-Yayinlari-907482.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Trigonometri-Kuvvet-Serisi-Aktif-Ogrenme-Yayinlari-788571.html,Trigonometri Kuvvet Serisi Aktif Öğrenme Yayınları,Aktif Öğrenme Yayınları,Mehmet Koç,"TYT Matematik, Kuvvetlendiren, Soru Bankası, Aktif Öğrenme Yayınları, Mehmet Koç, Mustafa Oğuz, 9786258188110",https://cdn.kitapsec.com/image/urun/2022/11/22/1669121811.png,dtyResimler\Trigonometri-Kuvvet-Serisi-Aktif-Ogrenme-Yayinlari-788571.html_1.png,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/Turk-Edebiyati-Cumhuriyet-Donemi-Soru-Bankasi-Gur-Yayinlari-528409.html,Türk Edebiyatı Cumhuriyet Dönemi Soru Bankası Gür Yayınları,Gür Yayınları,Talip Çiftçi,Türkçe Öğreten Dilbilgisi Konu Özetli Soru Bankası Gür Yayınları 9786059767347,https://cdn.kitapsec.com/image/urun/2020/06/25/1593069397.jpg,dtyResimler\Turk-Edebiyati-Cumhuriyet-Donemi-Soru-Bankasi-Gur-Yayinlari-528409.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/Universiteye-Hazirlik-AYT-Fizik-Ders-Isleyis-Modulleri-Aydin-Yayinlari-246613.html,Üniversiteye Hazırlık AYT Fizik Ders İşleyiş Modülleri Aydın Yayınları,Aydın Yayınları,Can Dirican,"TYT Fizik, Ders İşleyiş Modülleri, Üniversiteye Hazırlık, Aydın Yayınları, 9786258104509, Can Dirican, Serdar Şamhal",https://cdn.kitapsec.com/image/urun/2023/03/07/1678171440.jpg,dtyResimler\Universiteye-Hazirlik-AYT-Fizik-Ders-Isleyis-Modulleri-Aydin-Yayinlari-246613.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/Universiteye-Hazirlik-Fizik-Fasikulleri-6-Nihat-Bilgin-Yayinlari-572175.html,Üniversiteye Hazırlık Fizik Fasikülleri 6 Nihat Bilgin Yayınları,Nihat Bilgin Yayıncılık,Nihat Bilgin,"Fizik Fasikülleri 5, Nihat Bilgin Yayınları, 9786056968167",https://cdn.kitapsec.com/image/urun/2021/01/20/1611143453.jpg,dtyResimler\Universiteye-Hazirlik-Fizik-Fasikulleri-6-Nihat-Bilgin-Yayinlari-572175.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/Universiteye-Hazirlik-Kimya-Kimyasal-Tepkimelerde-Hiz-Konu-Anlatimli-Soru-Fasikulu-Cap-Yayinlari-351349.html,Üniversiteye Hazırlık Kimya Kimyasal Tepkimelerde Hız Konu Anlatımlı Soru Fasikülü Çap Yayınları,Çap Yayınları,Çap Komisyon,"TYT MSÜ KPSS, Türkçe Seti, Çap Yayınları, 9786256040854",https://cdn.kitapsec.com/image/urun/2022/08/27/1661600448.jpg,dtyResimler\Universiteye-Hazirlik-Kimya-Kimyasal-Tepkimelerde-Hiz-Konu-Anlatimli-Soru-Fasikulu-Cap-Yayinlari-351349.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/Universiteye-Hazirlik-Kimya-Sivi-Cozeltiler-ve-Cozunurluk-Konu-Anlatimli-Soru-Fasikulu-Cap-Yayinlari-350521.html,Üniversiteye Hazırlık Kimya Sıvı Çözeltiler ve Çözünürlük Konu Anlatımlı Soru Fasikülü Çap Yayınları,Çap Yayınları,Hakan Güler,"TYT Kimya, 35 li Deneme, Çap Yayınları, Hakan Güler, Sırrı Polat, 9786256040731",https://cdn.kitapsec.com/image/urun/2022/08/27/1661602152.jpg,dtyResimler\Universiteye-Hazirlik-Kimya-Sivi-Cozeltiler-ve-Cozunurluk-Konu-Anlatimli-Soru-Fasikulu-Cap-Yayinlari-350521.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/VENN-AYT-Edebiyat-Soru-Kitabi-Yazit-Yayinlari-657245.html,VENN AYT Edebiyat Soru Kitabı Yazıt Yayınları,Yazıt Yayınları,Arif Kargı,"TYT Türkçe, Soru Kitabı, Venn Serisi, Yazıt Yayınları, 9786257475235",https://cdn.kitapsec.com/image/urun/2021/10/12/1634018561.jpg,dtyResimler\VENN-AYT-Edebiyat-Soru-Kitabi-Yazit-Yayinlari-657245.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Edebiyat-KOZ-Serisi-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-258793.html,YKS 2. Oturum Edebiyat KOZ Serisi Soru Bankası Evrensel İletişim Yayınları,Evrensel İletişim Yayınları,Evrensel İletişim Komisyon,"Maskeli Boyama Kitabı, 4 lü Set, Evrensel İletişim Yayınları, 9786256024717",https://cdn.kitapsec.com/image/urun/2018/02/05/1512118583.jpg,dtyResimler\YKS-2-Oturum-Edebiyat-KOZ-Serisi-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-258793.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Edebiyat-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-262068.html,YKS 2. Oturum Edebiyat Soru Bankası Evrensel İletişim Yayınları,Evrensel İletişim Yayınları,Burhan Cingöz,YKS TYT 1. Oturum Türkçe Soru Bankası Evrensel İletişim Yayınları 9786052110072,https://cdn.kitapsec.com/image/urun/2018/02/05/1513068820.jpg,dtyResimler\YKS-2-Oturum-Edebiyat-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-262068.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Felsefe-Grubu-Kartlari-Delta-Kultur-Yayinlari-268713.html,YKS 2. Oturum Felsefe Grubu Kartları Delta Kültür Yayınları,Delta Kültür Yayınları,Nur Eyüboğlu,"YKS TYT 1. Oturum Felsefe Kartları, Delta Kültür Yayınları, 9786052267080",https://cdn.kitapsec.com/image/urun/2018/02/05/1514986964.jpg,dtyResimler\YKS-2-Oturum-Felsefe-Grubu-Kartlari-Delta-Kultur-Yayinlari-268713.html_1.jpg,Felsefe
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Fizik-Kartlari-Delta-Kultur-Yayinlari-268727.html,YKS 2. Oturum Fizik Kartları Delta Kültür Yayınları,Delta Kültür Yayınları,Mustafa Erden,"TYT Fizik, Soru Bankası, Delta Kültür, 9786057698698, Mustafa Erden, Güven Aykaç",https://cdn.kitapsec.com/image/urun/2018/02/05/1514988717.jpg,dtyResimler\YKS-2-Oturum-Fizik-Kartlari-Delta-Kultur-Yayinlari-268727.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Fizik-Konu-Ozetli-Soru-Bankasi-Dahi-Adam-Yayinlari-253753.html,YKS 2. Oturum Fizik Konu Özetli Soru Bankası Dahi Adam Yayınları,Dahi Adam Yayınları,Dahi Adam Komisyon,TYT Nokta Atışı Tamamı Çözümlü 10 Deneme Sınavı Dahi Adam Yayınları 9786052121733,https://cdn.kitapsec.com/image/urun/2021/11/13/1636787039.jpg,dtyResimler\YKS-2-Oturum-Fizik-Konu-Ozetli-Soru-Bankasi-Dahi-Adam-Yayinlari-253753.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-2-Oturum-Kimya-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-261679.html,YKS 2. Oturum Kimya Soru Bankası Evrensel İletişim Yayınları,Evrensel İletişim Yayınları,Adil Akbaş,AYT Kimya Video Çözümlü Soru Bankası Evrensel İletişim Yayınları 9786057958525,https://cdn.kitapsec.com/image/urun/2018/02/06/1512981836.jpg,dtyResimler\YKS-2-Oturum-Kimya-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-261679.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-AYT-Biyoloji-Soru-Bankasi-Hiz-ve-Renk-Yayinlari-627852.html,YKS AYT Biyoloji Soru Bankası Hız ve Renk Yayınları,Hız ve Renk Yayınları,Yağmur Sarı,YKS AYT Biyoloji Soru Bankası Hız ve Renk Yayınları | 9786257532006,https://cdn.kitapsec.com/image/urun/2021/08/02/1627884559.jpg,dtyResimler\YKS-AYT-Biyoloji-Soru-Bankasi-Hiz-ve-Renk-Yayinlari-627852.html_1.jpg,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-AYT-Biyoloji-Soru-Bankasi-Zafer-Yayinlari-630777.html,YKS AYT Biyoloji Soru Bankası Zafer Yayınları,Zafer Dershanesi Yayınları,Zafer Komisyon,"AYT Matematik, Soru Bankası, Zafer Yayınları, 9786053875949",https://cdn.kitapsec.com/image/urun/2021/08/09/1628505788.jpg,dtyResimler\YKS-AYT-Biyoloji-Soru-Bankasi-Zafer-Yayinlari-630777.html_1.jpg,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-AYT-Cografya-Gorev-Calisma-Foyleri-Armada-Yayinlari-800676.html,YKS AYT Coğrafya Görev Çalışma Föyleri Armada Yayınları,Armada Yayın,Armada Komisyon,"TYT Matematik Yeni Nesil Çalışma Föyleri, Armada Yayınları, 9786258266108",https://cdn.kitapsec.com/image/urun/2023/01/11/1673433748.png,dtyResimler\YKS-AYT-Cografya-Gorev-Calisma-Foyleri-Armada-Yayinlari-800676.html_1.png,Coğrafya
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-AYT-Cografya-Soru-Bankasi-Zafer-Yayinlari-630772.html,YKS AYT Coğrafya Soru Bankası Zafer Yayınları,Zafer Dershanesi Yayınları,Zafer Komisyon,"AYT Matematik, Soru Bankası, Zafer Yayınları, 9786053875949",https://cdn.kitapsec.com/image/urun/2021/08/09/1628505412.jpg,dtyResimler\YKS-AYT-Cografya-Soru-Bankasi-Zafer-Yayinlari-630772.html_1.jpg,Coğrafya
AYT Soru Bankası,https://www.kitapsec.com/Products/YKS-AYT-Cografya-Soru-Kitabi-Yeni-Nesil-Yayinlari-654565.html,YKS AYT Coğrafya Soru Kitabı Yeni Nesil Yayınları,Yeni Nesil Yayınevi,Sinan Hocaoğlu,YKS AYT Coğrafya Soru Kitabı Yeni Nesil Yayınları | 9786258497021,https://cdn.kitapsec.com/image/urun/2021/10/02/1633159428.jpg,dtyResimler\YKS-AYT-Cografya-Soru-Kitabi-Yeni-Nesil-Yayinlari-654565.html_1.jpg,Coğrafya
